Exited,Tenure,NumOfProducts,Age,EstimatedSalary
1,10,1,28,82872.64
0,10,2,37,129563.86
0,1,1,36,135388.89
0,2,2,27,4497.55
0,8,1,49,67885.37
0,7,2,27,111471.55
0,8,2,36,134407.93
1,6,1,71,108258.22
0,4,2,47,197528.62
0,8,1,58,139761.25
1,10,1,32,136119.96
0,7,2,44,197812.16
1,2,1,32,51972.92
0,4,2,27,99341.87
1,4,1,44,171345.02
1,9,1,44,119056.68
0,4,2,54,172601.62
0,9,2,37,104936.88
0,1,2,36,159044.1
0,0,1,38,83263.06
0,6,2,50,130910.78
0,2,1,29,126336.72
1,9,1,64,27980.8
0,0,1,35,47880.71
0,8,1,40,73882.49
1,7,1,58,162960.05
0,2,2,30,68807.47
0,7,2,42,144039.05
0,8,1,26,151192.18
0,1,1,43,120225.62
1,6,3,41,56118.81
0,2,2,72,130853.03
0,8,1,40,185156.94
0,9,1,35,35671.45
0,1,2,81,59568.24
0,0,2,35,139911.58
0,5,1,46,56770.76
0,1,1,33,157564.75
0,8,1,52,131473.31
0,6,1,40,90424.09
0,1,2,33,156660.21
1,0,3,51,88372.69
0,1,2,32,46200.71
0,10,1,36,160548.12
1,1,1,42,1262.83
0,6,1,38,188639.28
0,6,2,28,14665.28
0,2,1,42,156868.21
0,1,1,37,30461.55
0,4,2,28,123885.88
0,4,2,34,60688.38
0,1,2,43,21785.91
0,3,1,34,188135.69
0,7,2,26,154364.66
0,10,2,42,61312.15
0,4,1,29,47454.93
0,9,2,62,121102.9
1,10,1,44,137419.87
0,7,1,38,157664.02
0,2,2,37,148689.65
0,9,1,76,39789.62
0,8,1,35,165162.4
1,6,2,30,137674.55
0,3,2,41,101371.72
1,3,3,49,65066.48
0,9,2,34,107876.91
1,0,2,36,111180.3
0,2,2,30,115650.63
0,6,1,51,165035.17
0,4,2,41,193746.55
0,6,1,33,58458.26
0,7,2,53,52332.85
1,1,1,38,75959.1
1,10,1,52,123.07
1,4,1,36,167066.95
1,5,4,44,117572.59
0,4,2,54,7166.71
0,8,1,28,137173.39
1,7,3,32,116442.42
1,8,3,52,32421.32
0,8,2,37,104665.79
0,8,2,37,44215.86
0,1,1,33,20164.47
0,5,1,49,26691.31
0,4,1,27,107955.67
0,3,1,43,150048.37
0,1,2,39,192255.15
0,10,1,40,173245.68
1,3,1,34,121457.88
0,9,2,42,104804.74
0,10,1,33,69767.14
0,8,2,26,178373.43
0,9,2,39,99924.04
1,1,1,40,49594.19
0,10,1,42,186071.14
0,7,1,38,77511.45
0,1,2,33,54816.57
0,0,2,35,61290.99
1,8,3,42,191821.35
0,1,1,30,156768.45
0,3,1,44,73731.32
0,7,1,28,122190.22
0,8,2,33,123509.01
0,6,1,50,2300785
0,10,2,40,14113.11
0,4,2,29,51705.01
1,7,1,60,161937.62
1,7,1,45,120892.96
0,1,1,30,65035.02
0,9,1,31,164257.37
0,9,1,29,51987.99
1,4,2,28,10899.63
1,6,1,60,177355.8
0,6,2,39,63889.1
0,3,3,31,176433.6
0,5,2,41,81313.51
0,5,2,31,13998.88
0,0,1,46,5771.56
0,5,1,36,42693.65
0,7,2,38,90839.61
0,5,1,28,54144.01
0,7,2,37,184312.88
0,7,2,37,20306.79
0,6,1,37,128256.18
0,4,2,27,182720.07
0,7,2,33,4082.52
0,7,2,40,102233.73
0,2,2,32,132002.83
0,9,2,27,126838.7
0,5,2,39,181461.46
0,6,2,46,195325.74
0,5,2,61,29132.43
0,1,2,69,131804.86
0,3,1,19,173784.04
0,3,2,46,26249.86
0,3,1,40,182650.15
0,8,1,28,196582.55
1,3,1,68,141977.54
0,8,2,42,55313.51
0,7,1,40,62944.75
0,4,1,43,72375.03
1,0,1,47,188324.01
0,9,2,38,133403.07
0,2,1,29,157378.5
1,8,2,59,101240.08
0,6,1,32,102502.5
0,3,2,23,37577.66
0,6,2,46,83456.67
0,2,1,34,199420.41
0,9,2,31,24748.89
0,1,1,40,121765
0,4,2,32,113666.48
0,9,1,28,134110.93
0,9,2,39,183095.87
0,10,1,32,159891.03
0,0,1,25,8316.19
0,5,2,31,63736.36
0,3,1,31,94715.24
0,8,2,42,68695.38
0,5,2,45,36899.62
0,2,2,24,182775.08
1,5,1,30,62390.59
0,4,1,38,76042.48
0,4,1,38,70956.75
0,8,2,51,67311.12
0,7,1,40,110454.46
1,3,3,53,88479.02
0,10,1,31,122639.73
0,5,2,36,79723.78
1,2,1,44,97677.52
1,10,1,50,100720.02
0,9,2,39,104730.52
0,8,1,35,22499.29
0,0,1,37,28257.89
0,6,2,25,109988.09
0,1,1,29,149991.32
0,6,2,61,45180.8
0,7,2,38,181605.85
0,5,1,29,126469.09
1,10,1,39,160810.85
0,1,2,30,88146.86
0,2,1,37,88333.74
0,8,1,28,90174.83
0,5,1,37,81298.09
0,7,1,33,60013.17
0,4,1,36,100940.91
1,7,2,31,12599.94
0,9,1,32,128590.73
0,7,2,25,23180.37
1,2,2,33,55796.83
0,8,2,29,152097.02
0,4,1,26,162443.05
0,1,1,41,55551.26
0,3,1,40,109496.69
0,9,2,48,72105.63
1,5,1,61,41815.22
1,4,1,45,74005.04
0,6,1,46,70224.34
0,1,1,31,145528.22
0,3,1,38,124486.28
0,5,1,74,10078.02
0,5,2,46,164967.21
0,4,1,64,91149.48
1,10,2,47,103379.31
1,8,1,39,128049.34
0,3,2,41,54342.83
1,9,4,60,13614.01
0,9,2,36,35521.63
0,4,2,31,40496.72
1,3,1,29,91903.9
0,8,2,31,178667.7
0,2,2,48,32202.61
0,9,2,34,117034.32
1,9,1,29,163746.09
0,5,2,31,20346.69
0,5,2,35,84710.65
0,8,1,39,120531.31
0,1,1,64,152273.57
0,3,1,40,144345.58
1,9,1,46,96961
0,3,2,30,170307.43
0,8,2,56,29880.99
0,9,2,30,195104.91
1,1,3,62,187756.24
0,9,2,32,67599.69
0,2,2,46,105983.09
1,5,2,60,25980.42
0,1,2,71,112222.64
0,2,2,68,59864.96
0,1,1,33,42581.09
0,9,1,18,4777.23
0,6,2,35,178038.17
1,3,4,44,128521.16
0,5,2,35,109029.72
0,6,1,55,2267.88
0,7,2,63,55054.48
0,8,1,31,76456.17
1,2,4,35,75478.95
0,10,2,43,179144.54
1,8,1,42,193471.74
0,2,1,31,103570.8
1,1,1,58,102628.56
0,3,2,41,55772.04
1,6,1,41,192070.16
0,3,1,41,144808.37
1,4,1,30,5008.23
0,6,2,33,173680.39
0,5,1,41,115753.94
1,8,1,51,38928.48
0,1,1,60,174381.23
0,3,1,22,49829.8
0,7,1,35,76169.68
0,0,2,36,133465.57
0,5,2,40,38761.61
0,8,2,35,176779.46
0,6,2,24,13159.9
1,9,1,35,48217.97
1,1,1,38,134964.85
0,0,2,25,184221.11
0,6,2,39,19264.33
0,3,1,38,92797.23
0,10,1,28,33114.24
1,6,2,42,154347.95
0,8,2,34,184842.21
0,7,1,36,155743.48
0,6,1,40,88815.25
0,3,2,41,193747.57
1,1,2,55,116548.02
1,6,2,34,166324.79
0,3,2,30,40199.01
0,2,2,34,51919.04
0,1,1,36,73329.08
1,2,1,44,145387.05
0,7,2,49,140763.18
0,2,2,35,67979.35
1,1,1,49,133051.64
0,9,2,20,86791.9
0,7,2,27,47579.25
0,3,1,29,151623.71
0,1,1,29,164039.51
1,4,1,50,16528.4
1,7,1,67,66753.1
0,5,2,43,19244.58
0,10,2,40,103832.58
0,10,2,63,502.7
0,0,2,21,1408.68
0,2,2,22,5985.36
0,0,2,46,37460.05
0,10,1,33,30396.43
0,7,1,34,2498.67
0,8,1,54,55346.14
1,6,1,43,148330.97
0,2,1,64,59237.72
0,9,2,26,48644.94
0,10,2,33,140759.03
0,9,2,57,107712.42
0,2,2,76,181718.73
0,3,1,38,37054.65
0,3,1,22,173940.59
0,6,1,31,99298.8
0,8,2,40,62933.03
0,4,2,56,55287.84
0,2,1,25,48197.06
0,7,1,44,178642.73
0,3,2,36,8282.22
0,5,2,33,33300.56
0,3,2,46,76515.79
0,5,2,46,33680.56
1,1,1,52,168886.39
1,7,1,54,191746.23
0,9,1,63,93091.02
0,8,1,52,23904.52
0,9,1,59,15807.07
0,3,2,34,83773.02
0,4,1,25,90162.35
0,3,1,34,36639.25
1,7,2,55,139469.11
1,2,1,43,198402.37
0,2,1,34,194584.48
0,2,1,30,159629.64
0,8,1,24,34231.48
1,3,1,63,69643.31
0,3,2,33,90270.16
0,8,1,38,47848.56
0,2,2,42,162865.52
0,9,1,58,168650.4
0,8,1,25,54372.37
0,0,2,29,133897.32
0,5,2,40,147878.05
0,2,1,28,118313.38
1,2,2,50,181224.24
0,7,2,32,7921.57
0,8,1,44,5708.19
1,4,2,23,56756.52
1,2,1,51,811296
0,10,2,41,97213.09
0,9,1,40,12799.23
0,8,2,36,50400.32
0,9,2,33,41447.86
0,2,2,42,185543.35
1,3,1,46,189988.65
0,6,1,33,170819.01
1,9,1,56,85547.33
0,8,1,41,137037.97
0,4,2,42,19283.14
1,2,1,48,169425.3
0,8,1,32,132038.65
0,3,2,21,3626.47
0,4,2,47,50881.51
1,7,1,46,149170.25
0,7,1,43,182505.68
1,5,1,36,194072.56
0,1,2,38,9209.21
0,0,1,34,167931.81
0,3,1,27,123096.56
0,0,1,20,3965.69
0,10,1,49,87711.61
0,7,1,41,49667.28
0,0,2,36,136675.22
1,6,1,68,35865.44
0,3,1,39,26136.13
1,7,1,47,33373.26
0,7,2,49,10096.25
0,8,2,59,188782.3
0,7,2,33,79775.19
0,6,2,27,152740.16
0,3,1,22,5791.85
0,3,2,28,13182.43
0,9,1,32,187551.24
0,1,2,28,110560.14
0,5,3,35,63795.62
0,8,1,47,62086.62
0,2,2,33,12483.56
0,9,2,30,10963.04
0,6,1,38,8247
0,3,1,46,156260.08
0,4,2,29,26927.69
1,8,1,45,84782.42
0,8,2,29,19842.11
0,3,1,36,95393.43
0,10,2,46,133995.59
0,5,2,36,108003.38
0,5,1,32,99154.86
0,1,1,38,49503.5
1,0,1,45,196533.72
1,2,2,41,188426.13
1,10,2,38,171340.68
0,6,1,44,79071.89
0,9,2,38,20940.76
0,9,2,46,34774.26
1,1,1,45,6865.41
0,6,2,45,51143.43
1,6,1,36,47031.4
0,0,2,42,47160.01
0,8,1,36,158666.99
0,2,2,30,65464.66
0,0,1,31,78255.86
0,9,2,57,103548.25
0,7,2,49,89609.26
0,2,2,48,193476.04
0,5,2,31,1204968
0,8,1,40,52827.51
1,1,2,67,86507.88
0,10,1,43,100423.88
0,1,2,41,175611.5
0,6,2,30,19282.85
0,4,1,72,27448.33
0,7,2,40,183963.34
1,1,2,54,45113.92
0,3,2,28,110776.01
0,9,2,38,183042.2
0,10,2,34,161571.79
0,0,1,32,166692.03
0,10,2,35,71173.64
0,3,1,37,1261519
0,2,2,39,86019.48
0,4,2,35,86383.82
1,5,1,61,31641.52
0,6,1,28,70548.96
0,1,2,26,24411.02
0,2,1,35,122254.86
0,6,2,24,186035.72
0,9,2,35,73133.82
1,1,3,56,187734.49
0,6,2,33,111590.35
0,9,2,38,15859.95
0,5,1,37,61324.87
0,8,1,31,176868.89
0,5,1,34,98896.06
0,7,2,35,108739.15
0,6,2,39,12266.06
0,5,1,38,163317.5
0,2,2,47,182247.77
0,7,2,33,168261.4
1,5,2,54,158590.66
1,1,1,30,102566.46
0,4,1,38,141827.83
0,4,2,30,161671.15
0,7,2,38,192013.23
0,1,1,47,127875.1
0,8,1,40,60811.56
0,7,1,70,131177.22
0,6,1,31,130862.11
0,6,2,33,72970.93
0,2,2,22,28123.99
1,3,1,36,140754.19
0,2,1,39,166650.32
0,10,2,26,45507.24
0,6,1,29,112202.64
0,2,1,33,37140.2
1,1,1,42,178256.58
1,1,1,42,100982.93
1,1,1,39,109626.13
0,8,2,45,99251.24
0,6,1,35,143345.69
0,5,2,35,59653.03
0,3,1,25,196864.61
1,1,1,52,109960.4
0,10,1,33,127256.7
0,0,2,40,1099.95
0,2,2,33,146192.4
0,3,2,33,48553.77
0,7,1,30,144407.1
0,5,1,38,195760.53
0,5,2,81,44827.47
0,3,2,34,88743.99
0,6,2,34,88837.11
0,8,2,40,62112.7
0,4,2,37,163563.07
0,2,2,38,174800.31
1,3,1,56,42429.88
0,6,2,37,82647.65
0,0,2,30,134175.15
1,4,2,51,92243.94
0,4,2,34,6175.53
0,9,1,40,29213.63
0,8,1,45,67214.02
1,2,1,49,169037.84
0,6,1,30,188809.23
0,10,1,42,79408.17
0,5,1,36,89222.66
0,7,1,31,86079.67
1,2,1,50,12944.17
0,3,2,42,166516.84
0,4,1,35,126419.8
0,10,1,47,89103.05
0,2,2,30,132973.17
0,7,2,26,93122.41
0,7,1,27,167522.19
0,9,1,38,157239.6
0,1,2,33,107429.71
0,9,1,36,75304.09
0,6,1,46,182944.47
0,2,2,27,1491468
0,3,2,45,163655.01
0,5,2,32,89385.92
0,8,2,51,168773.54
0,8,2,39,96864.36
0,5,1,32,134455.84
0,9,2,39,28368.37
0,7,2,40,103898.59
0,4,1,33,63239.65
1,1,3,21,170138.68
0,1,2,67,707689
0,5,1,22,92977.75
0,6,1,24,191368.37
1,3,3,28,104889.2
0,5,1,26,60285.3
0,8,2,36,180693.61
0,9,2,32,126475.79
0,1,2,37,133535.99
1,6,2,57,87412.24
0,5,2,45,164886.64
0,1,1,36,116238.39
0,8,2,41,138051.19
1,4,1,41,101617.64
0,10,1,44,1985.41
0,1,1,34,165626.6
1,10,2,51,177784.68
0,2,2,35,65765.22
0,10,2,34,50759.8
0,2,1,32,163216.48
0,2,1,39,74850.93
0,1,2,26,23491.09
0,2,2,41,134272.57
0,5,1,50,155721.15
1,3,1,23,147230.77
0,8,2,73,133210.44
0,2,1,46,18986.12
0,6,1,41,100507.81
1,3,1,31,59346.4
0,1,2,36,95372.64
0,10,1,30,31805.49
0,9,1,24,51959.82
0,8,1,33,130824.57
1,4,2,39,157694.76
0,8,2,37,933.38
0,8,1,50,241367
1,3,1,38,12905.89
0,6,2,36,176692.87
0,5,2,34,102908.63
0,6,2,36,41291.05
0,9,2,42,119127.06
0,8,2,30,126434.61
0,1,2,21,103901.35
0,10,2,62,85153
0,5,2,50,12493.61
0,4,2,43,167336.78
0,10,2,36,186180.42
1,1,4,50,88566.9
1,6,1,37,172526.9
0,4,1,31,137985.69
1,9,1,23,19793.73
0,3,2,47,107874.39
0,3,2,47,171995.34
0,5,1,33,61829.89
0,6,1,33,31728.35
1,3,3,31,155221.05
0,2,2,33,130866.95
1,1,2,56,62199.78
0,9,1,34,24255.21
0,3,1,29,64679.07
1,1,1,47,88120.78
0,8,1,41,66463.62
1,7,1,33,15142.1
0,2,2,34,102908.91
0,2,2,50,48170.57
0,6,2,34,11597.69
1,6,1,39,172450.04
0,9,2,31,184061.17
1,6,1,46,21038.58
0,6,2,34,109538.35
0,9,2,29,129192.55
1,3,1,49,146516.86
0,5,2,43,181430.91
0,5,2,29,121451.21
0,4,1,29,131712.51
0,9,2,44,53294.17
0,1,1,31,96546.55
1,1,3,48,184524.65
1,4,1,51,195259.31
0,5,1,34,172618.52
0,7,1,27,59259.44
1,8,1,58,25899.21
1,9,1,36,3749
0,4,1,40,101918.96
0,8,2,50,57802.62
0,6,2,37,142454.77
0,3,1,47,143829.54
0,6,1,30,44114.88
0,3,1,36,186948.35
0,7,1,29,173629.78
0,4,1,28,49133.45
0,0,2,33,178122.71
0,6,1,50,20893.61
0,1,2,38,41303.29
1,9,1,39,199808.1
0,2,1,24,180490.53
0,1,2,48,87400.53
0,2,2,29,73686.75
0,1,1,38,172497.73
0,5,2,47,89286.29
0,2,2,66,180082.7
1,6,1,36,22102.25
0,6,1,38,76068.95
1,0,2,52,32159.46
1,2,1,68,159557.28
0,2,2,38,107673.35
0,6,1,40,33607.72
1,5,3,43,141035.65
0,2,2,45,115719.08
1,1,3,51,86128.21
0,6,2,31,147668.64
1,2,1,60,177480.45
0,10,2,51,190937.09
0,3,2,50,84531.79
0,6,2,35,161133.4
0,0,2,34,185555.63
0,10,1,36,33075.24
0,3,1,31,39806.75
0,2,2,35,26389.92
0,6,1,34,12162.76
0,2,2,49,167237.94
0,6,2,32,52067.37
1,9,1,43,184006.36
1,6,1,34,582.59
0,7,1,28,143274.41
1,5,3,31,54474.48
0,5,2,45,121428.2
0,2,2,35,79704.12
1,2,1,53,41055.71
0,1,1,33,41590.4
1,10,2,33,54019.93
0,9,1,38,76053.07
1,6,1,39,184977.2
1,8,1,35,127678.95
0,4,1,39,1243.97
0,5,2,31,76326.67
0,5,2,47,145338.61
0,3,2,33,57751.21
0,4,2,29,138880.24
0,3,2,34,136120.29
0,6,1,41,167621.18
0,7,2,24,173276.62
0,1,2,38,99661.46
1,6,1,33,66333.56
0,4,1,36,70240.79
0,1,1,30,113553.42
0,6,1,36,690.84
0,1,1,24,98802.76
0,4,1,41,130661.95
0,1,1,23,116378.82
0,1,2,34,186052.15
0,9,1,37,100101.06
0,7,1,48,169952.82
1,8,1,39,61792.76
0,7,1,47,37973.13
0,8,2,38,188974.81
0,5,2,29,86334.64
0,1,1,40,152845.99
0,2,2,36,146652.11
1,3,3,25,45482.04
1,6,1,42,168816.73
0,2,2,38,59297.34
0,9,1,71,125848.88
0,7,1,32,76264.27
0,2,2,37,3939.87
0,6,2,25,15306.29
0,5,1,25,58214.79
0,4,2,31,35877.03
0,4,1,27,21254.06
1,3,1,48,24533.89
0,2,2,38,23531.5
0,8,2,37,89099.18
0,8,1,37,807.06
0,7,1,24,121592.5
0,2,2,33,4700.66
0,3,1,27,161909.95
1,1,1,61,90389.61
1,0,2,44,2919.21
0,8,2,31,99086.74
0,1,3,31,163170.32
0,0,1,31,72757.33
0,6,2,22,73286.8
0,3,1,40,146056.29
0,8,1,40,167673.37
0,7,2,46,146011.55
0,9,1,27,103381.47
0,1,1,42,83022.92
0,8,2,28,46041.08
0,5,1,36,182843.24
0,2,2,59,171364.18
1,3,1,50,183399.12
0,6,2,40,152883.95
1,3,2,39,50560.45
0,5,2,39,54702.66
0,3,1,59,78365.75
0,8,2,21,68666.63
0,2,2,47,151375.73
0,10,1,40,19959.67
0,8,1,36,26955.72
0,5,1,66,76267.59
0,4,1,42,100998.5
0,7,1,59,191070.01
0,3,1,30,176858.5
0,6,1,54,45325.26
1,3,1,36,190958.48
0,9,2,32,78896.59
1,5,1,47,121964.46
0,10,1,49,11144.4
0,4,2,27,144181.48
0,5,2,33,32757.55
0,3,1,34,80320.3
0,4,1,39,185830.72
0,6,2,34,160095.31
0,2,2,63,52198.84
0,3,2,29,31811.44
0,5,2,32,104181.78
0,6,2,31,67667.19
0,2,2,39,193974.47
1,7,1,32,198055.94
0,0,1,34,43249.67
0,4,2,32,55218.02
1,7,1,61,131305.37
0,4,2,41,43117.1
0,2,1,75,186655.11
0,9,2,40,33266.29
0,2,2,39,555.28
1,6,1,42,150944.31
1,4,1,59,72846.58
0,7,1,25,35279.74
0,1,1,27,2101.89
0,3,2,50,94949.84
1,3,2,57,99061.75
0,3,1,38,74692.06
0,3,2,30,116692.8
0,10,1,39,32824.15
0,7,2,37,139607.61
0,4,2,32,115525.13
1,0,1,43,20955.03
0,9,2,25,52341.15
0,4,1,33,159813.18
1,9,1,47,169935.46
0,9,1,37,146033.52
0,3,2,37,153122.73
0,3,1,39,60335.24
0,7,2,40,163757.29
0,7,2,34,156648.81
1,8,1,50,176471.78
0,9,2,32,1274028
1,2,1,50,93332.64
0,3,2,29,71192.82
0,0,1,32,170309.19
0,5,1,35,109794.31
0,7,2,24,166310.82
0,5,2,25,126728.27
0,6,1,29,30338.94
0,6,2,38,37935.83
0,9,2,35,25329.48
0,1,2,37,49676.33
0,9,2,56,169498.61
1,7,3,36,26500.29
0,3,1,28,166458.41
0,1,1,40,181294.39
0,1,1,58,21768.21
0,5,2,40,72849.29
0,1,1,41,24499.97
0,3,1,38,98994.92
0,5,1,30,141446.01
0,7,2,38,77864.41
0,4,2,33,115115.32
0,10,2,32,168605.96
0,6,2,33,38550.4
1,0,1,40,160618.61
0,1,2,35,3701.63
0,8,2,38,88659.44
0,2,2,42,44273.91
1,7,2,53,156495.39
0,0,1,34,182988.94
0,8,2,37,175082.2
0,5,1,32,148811.14
0,1,3,32,85901.09
0,1,1,31,199255.32
0,5,1,46,107973.44
0,9,2,32,128028.6
0,3,2,40,104610.86
0,8,2,36,69676.55
0,2,1,34,35982.42
0,7,2,53,117939.17
0,8,1,40,95140.62
0,4,2,21,167682.57
0,1,2,57,56562.57
0,3,1,39,90305.97
0,10,1,25,109895.16
0,7,1,28,1843.24
0,1,1,36,102747.02
0,9,2,34,97465.89
0,4,1,40,105352.55
0,4,1,37,85801.77
0,1,1,38,69370.05
0,5,1,41,176945.96
0,4,1,28,21597.2
0,2,2,36,152039.67
0,6,2,40,111893.09
0,7,2,34,195074.62
0,2,2,35,15959.01
1,4,1,51,72628.84
1,5,3,50,64157.24
0,7,1,48,23860.5
1,3,1,58,85687.09
0,2,2,39,179451.42
0,8,1,43,93180.09
0,1,2,69,157097.09
1,3,3,58,80344.96
1,4,1,33,26080.54
0,3,1,30,31406.93
0,7,2,36,32044.64
0,9,2,27,132734.87
0,6,1,43,61602.42
1,6,1,42,41304.44
0,6,1,47,57962.41
0,3,1,38,42862.82
0,4,2,33,152992.04
0,1,2,41,91193.65
0,7,2,53,130132.41
0,4,2,27,88751.45
0,6,1,39,104118.93
0,7,1,50,42028.16
0,3,1,33,75632.78
0,1,2,64,53710.23
0,5,2,35,13066.3
0,6,2,30,152417.97
0,3,1,55,510977
0,9,2,27,198091.81
0,0,1,36,103934.12
0,9,2,35,70403.65
0,5,1,34,102179.86
0,2,2,43,30375.18
0,2,1,38,184796.84
0,1,1,38,166264.89
0,4,1,49,88391.97
0,4,1,30,115186.97
1,10,2,37,13935.53
0,4,1,35,83910.4
1,0,1,33,34712.34
0,9,2,41,13871.34
0,1,1,42,139494.75
0,0,2,42,140724.64
0,7,2,25,20682.46
0,3,2,31,124202.26
0,3,2,34,159638.77
1,9,1,49,171056.65
1,3,3,43,25333.03
0,3,2,46,29372.62
0,9,3,32,38533.79
1,7,3,28,156122.13
1,2,3,36,57904.22
1,1,1,39,31257.1
0,2,1,38,193214.05
0,6,2,30,137757.69
1,7,2,49,13308.2
1,6,1,32,132861.9
0,1,2,31,125083.29
0,4,1,44,12405.2
0,3,2,26,37697.29
0,3,2,34,105599.65
1,8,1,40,142783.98
1,6,3,22,168412.07
0,9,2,33,184036.47
0,9,2,35,48478.47
0,7,2,36,729239
1,1,1,57,132370.75
1,10,1,45,128260.86
0,1,2,31,106534.15
0,2,2,41,102515.42
0,7,2,60,83643.87
1,7,1,34,138906.85
1,1,2,37,29995.83
0,3,1,32,164081.42
1,5,1,29,187976.88
0,2,2,44,158171.36
0,4,2,29,155711.64
1,7,3,55,85890.75
0,7,2,38,83844.79
1,3,1,39,41777.9
0,4,2,40,81908.09
1,6,2,37,139377.24
1,6,1,55,73562.05
0,8,2,32,165786.1
0,2,2,36,174921.91
0,3,2,25,120790.02
0,5,2,36,56092.51
0,3,2,34,158816.03
0,4,2,62,125660.99
0,0,1,41,128400.62
0,8,1,44,107181.22
1,4,1,53,77203.72
0,6,2,25,129740.11
1,0,2,48,187604.97
0,10,1,38,184754.26
1,3,1,32,63981.37
1,9,1,60,192831.67
0,10,1,69,70849.47
0,0,1,30,27914.95
1,4,3,48,173568.3
1,6,1,29,9324.31
1,7,2,45,26628.88
0,8,2,34,145601.8
0,8,2,39,144496.07
1,1,2,58,11779.98
1,6,1,36,83983.39
0,4,2,28,123318.37
0,5,2,47,65481.86
0,3,2,40,47728
0,5,1,26,59195.05
0,2,1,28,98060.51
0,4,2,36,90106.94
0,9,1,38,13549.34
0,9,1,46,113436.08
0,7,2,56,42442.21
1,9,1,22,68297.61
0,7,2,36,80134.65
0,6,2,29,96051.1
0,3,1,38,80682.35
0,2,1,32,111149.98
0,5,2,26,182612.38
0,2,2,39,109201.43
0,6,1,26,151146.67
0,9,1,29,93901.61
0,6,1,43,36342.79
1,5,1,52,98302.57
1,4,1,44,84972.9
1,2,1,26,108747.12
0,9,1,29,21862.19
0,1,2,26,121551.93
1,0,2,40,177065.24
0,2,2,36,140460.01
0,2,2,28,35337.31
0,7,1,38,193502.93
0,8,1,33,32174.03
1,6,1,47,1428708
0,5,1,41,149593.61
1,7,1,41,37439.9
1,3,1,43,142763.51
0,7,2,40,45038.74
0,9,2,29,172097.4
1,7,1,48,180344.69
0,2,1,22,37392.56
0,8,1,33,36864.05
0,5,2,23,132418.59
0,4,2,34,60894.26
0,5,1,23,143913.33
0,3,2,70,172240.27
0,7,2,26,86619.77
0,6,2,33,164074.89
0,5,1,33,69039.43
1,1,2,49,132468.76
0,9,1,33,65316.5
0,5,2,44,57164.19
0,8,1,22,34397.08
1,1,3,46,177431.59
1,9,1,41,142009.46
0,6,2,35,80618.47
0,6,2,53,124218.27
0,9,1,37,85286.3
0,8,2,32,40889.14
0,4,2,71,107236.87
0,7,2,23,168085.97
1,5,3,28,146663.43
0,7,1,44,1056130
0,1,1,59,120819.58
1,2,1,49,114539.67
0,4,2,34,154000.99
1,2,1,40,137980.58
0,9,1,36,83343.73
0,3,2,62,82195.15
0,5,2,27,149550.95
0,5,2,71,197688.5
0,0,2,26,72929.96
1,10,3,51,171045.35
0,3,2,31,27731.05
0,6,2,33,126131.9
0,4,1,33,103931.49
1,2,2,58,147635.33
0,9,2,51,61961.57
1,0,2,42,125435.47
0,0,2,66,42240.54
0,2,2,50,57942.88
0,5,1,29,153419.62
0,10,2,38,189727.12
0,2,2,34,165385.55
0,9,1,34,19687.99
1,3,1,60,39473.63
0,7,2,25,144723.38
1,6,2,40,194895.57
0,0,2,34,77271.91
1,5,2,70,105096.82
0,7,2,41,176780.39
1,5,1,48,153786.46
0,2,2,42,43612.06
0,9,2,28,79479.74
1,9,3,46,92320.37
0,2,1,36,193201.86
1,4,1,42,126353.13
0,3,2,43,135008.92
0,1,2,36,17135.6
0,7,2,37,60651.77
0,2,2,35,188343.05
0,2,1,37,23291.83
0,6,2,29,64443.75
0,8,2,37,287.99
0,2,2,48,137961.41
1,3,1,42,72169.95
0,5,1,28,39608.58
0,9,2,48,175458.21
0,5,2,38,89524.83
0,2,2,27,13221.25
0,2,1,42,102889.34
1,8,1,40,166468.21
0,9,2,28,27149.27
0,5,1,39,59601.15
0,4,1,27,22026.18
0,7,1,29,153059.62
0,0,2,35,167313.07
0,4,2,34,12833.96
0,8,2,20,197582.79
1,3,1,50,4033.39
0,7,2,29,125877.22
0,1,2,52,176913.42
0,3,1,37,105476.65
0,8,2,18,59172.42
1,1,1,54,108731.02
0,6,2,34,175310.38
0,8,1,29,38170.04
0,1,1,27,105887.04
0,3,1,39,95625.03
0,4,2,35,9541.15
0,9,1,45,148516.79
0,2,1,33,113907.8
1,1,3,30,164647.72
1,2,2,35,98621.04
0,8,2,34,37479.97
0,6,2,31,15846.42
1,2,1,43,1170451
0,8,1,43,61937.6
0,6,2,46,170008.74
0,5,2,33,165000.68
0,1,1,25,76197.05
0,7,2,40,118045.98
0,5,2,47,157360.9
0,8,2,40,196226.38
1,4,2,30,44384.57
0,7,2,46,72993.65
0,7,1,34,124571.09
0,2,2,35,43640.16
0,2,2,47,31121.42
0,4,1,46,22372.78
0,8,2,37,170338.35
1,1,1,47,158845.49
0,7,2,32,67926.18
0,1,1,22,194783.12
0,4,1,58,176036.01
1,3,1,24,198826.03
0,1,1,25,168683.57
0,10,1,41,6936.27
0,7,1,32,179230.23
0,5,1,39,103421.91
0,0,2,39,147578.26
0,5,1,28,130504.49
0,10,1,36,16149.13
1,7,1,63,118862.08
1,1,1,45,143397.14
0,10,1,48,137959
1,9,1,40,93702.96
1,4,1,39,172939.3
0,9,1,30,108162.13
0,0,2,64,35896.09
